Date,1 Mo,1.5 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
2008-01-02,3.09,,,3.26,,3.32,3.17,2.88,2.89,3.28,3.54,3.91,4.39,4.35
2008-01-03,3.19,,,3.24,,3.29,3.13,2.83,2.85,3.26,3.54,3.91,4.41,4.37
2008-01-04,3.22,,,3.2,,3.22,3.06,2.74,2.75,3.18,3.47,3.88,4.4,4.36
2008-01-07,3.27,,,3.27,,3.29,3.11,2.76,2.76,3.16,3.46,3.86,4.37,4.34
2008-01-08,3.31,,,3.25,,3.27,3.09,2.76,2.76,3.16,3.47,3.86,4.39,4.35
2008-01-09,3.34,,,3.22,,3.22,3.04,2.69,2.69,3.1,3.4,3.82,4.35,4.32
2008-01-10,3.37,,,3.24,,3.21,3.04,2.71,2.74,3.16,3.49,3.91,4.47,4.44
2008-01-11,3.23,,,3.09,,3.07,2.91,2.59,2.61,3.06,3.38,3.82,4.4,4.39
2008-01-14,3.2,,,3.19,,3.07,2.9,2.58,2.61,3.08,3.39,3.81,4.39,4.37
2008-01-15,3.15,,,3.17,,3.05,2.87,2.53,2.55,3.0,3.3,3.72,4.3,4.28
2008-01-16,3.14,,,3.14,,3.05,2.86,2.51,2.55,3.0,3.32,3.74,4.34,4.32
2008-01-17,3.07,,,3.07,,3.01,2.81,2.44,2.46,2.9,3.22,3.66,4.27,4.25
2008-01-18,2.63,,,2.86,,2.86,2.69,2.36,2.39,2.86,3.2,3.66,4.3,4.28
2008-01-22,2.15,,,2.35,,2.41,2.29,2.08,2.12,2.64,3.01,3.52,4.23,4.23
2008-01-23,2.07,,,2.21,,2.25,2.19,2.09,2.12,2.64,3.01,3.51,4.23,4.23
2008-01-24,2.19,,,2.37,,2.48,2.4,2.25,2.3,2.85,3.21,3.68,4.37,4.36
2008-01-25,2.07,,,2.3,,2.41,2.34,2.23,2.28,2.81,3.15,3.61,4.3,4.28
2008-01-28,2.12,,,2.34,,2.36,2.3,2.2,2.27,2.8,3.15,3.61,4.3,4.29
2008-01-29,2.13,,,2.28,,2.36,2.33,2.29,2.33,2.87,3.23,3.69,4.35,4.34
2008-01-30,1.93,,,2.21,,2.29,2.3,2.3,2.44,2.96,3.32,3.78,4.45,4.44
2008-01-31,1.64,,,1.96,,2.07,2.11,2.17,2.27,2.82,3.19,3.67,4.35,4.35
2008-02-01,1.75,,,2.1,,2.15,2.13,2.09,2.22,2.75,3.13,3.62,4.31,4.32
2008-02-04,2.15,,,2.27,,2.22,2.17,2.08,2.23,2.78,3.18,3.68,4.37,4.37
2008-02-05,2.22,,,2.19,,2.13,2.06,1.93,2.08,2.66,3.08,3.61,4.32,4.33
2008-02-06,2.12,,,2.1,,2.1,2.05,1.96,2.11,2.67,3.08,3.61,4.36,4.37
2008-02-07,2.19,,,2.17,,2.13,2.08,1.99,2.21,2.79,3.21,3.74,4.5,4.51
2008-02-08,2.24,,,2.23,,2.12,2.05,1.93,2.1,2.69,3.11,3.64,4.41,4.43
2008-02-11,2.35,,,2.31,,2.13,2.06,1.93,2.1,2.67,3.09,3.62,4.38,4.41
2008-02-12,2.55,,,2.31,,2.12,2.06,1.94,2.13,2.71,3.13,3.66,4.43,4.46
2008-02-13,2.5,,,2.28,,2.1,2.03,1.91,2.11,2.71,3.14,3.7,4.48,4.52
2008-02-14,2.5,,,2.31,,2.12,2.05,1.93,2.18,2.81,3.28,3.85,4.63,4.67
2008-02-15,2.4,,,2.21,,2.07,2.02,1.91,2.15,2.76,3.21,3.76,4.55,4.58
2008-02-19,2.37,,,2.28,,2.14,2.11,2.06,2.31,2.93,3.37,3.89,4.63,4.66
2008-02-20,2.4,,,2.25,,2.17,2.16,2.14,2.43,3.02,3.45,3.93,4.63,4.65
2008-02-21,2.35,,,2.2,,2.1,2.05,1.98,2.23,2.8,3.24,3.77,4.52,4.54
2008-02-22,2.33,,,2.2,,2.14,2.08,1.98,2.24,2.81,3.26,3.79,4.55,4.58
2008-02-25,2.34,,,2.2,,2.13,2.13,2.13,2.39,2.98,3.41,3.91,4.65,4.67
2008-02-26,2.34,,,2.14,,2.09,2.07,2.04,2.32,2.92,3.36,3.88,4.64,4.66
2008-02-27,2.21,,,1.98,,2.02,2.02,2.01,2.25,2.89,3.33,3.85,4.62,4.65
2008-02-28,2.08,,,1.9,,1.95,1.92,1.87,2.1,2.73,3.17,3.71,4.51,4.55
2008-02-29,2.07,,,1.85,,1.83,1.77,1.65,1.87,2.5,2.96,3.53,4.37,4.41
2008-03-03,1.99,,,1.7,,1.8,1.74,1.61,1.84,2.48,2.96,3.54,4.37,4.42
2008-03-04,2.01,,,1.66,,1.76,1.72,1.65,1.86,2.53,3.02,3.63,4.46,4.52
2008-03-05,1.91,,,1.53,,1.75,1.72,1.66,1.91,2.59,3.1,3.7,4.55,4.6
2008-03-06,1.73,,,1.39,,1.61,1.59,1.53,1.77,2.5,3.0,3.62,4.52,4.57
2008-03-07,1.65,,,1.45,,1.56,1.55,1.53,1.75,2.45,2.94,3.56,4.49,4.55
2008-03-10,1.63,,,1.35,,1.45,1.46,1.47,1.67,2.37,2.84,3.46,4.39,4.45
2008-03-11,1.82,,,1.48,,1.64,1.67,1.74,1.93,2.61,3.04,3.6,4.48,4.53
2008-03-12,1.68,,,1.48,,1.56,1.58,1.63,1.81,2.49,2.93,3.49,4.35,4.4
2008-03-13,1.56,,,1.35,,1.5,1.54,1.63,1.84,2.53,2.99,3.56,4.42,4.47
2008-03-14,1.2,,,1.18,,1.32,1.37,1.47,1.65,2.37,2.84,3.44,4.3,4.35
2008-03-17,1.16,,,1.11,,1.31,1.32,1.35,1.52,2.23,2.71,3.34,4.24,4.29
2008-03-18,0.71,,,0.92,,1.32,1.4,1.58,1.74,2.42,2.88,3.48,4.3,4.35
2008-03-19,0.26,,,0.61,,1.22,1.33,1.54,1.68,2.36,2.8,3.38,4.2,4.22
2008-03-20,0.37,,,0.63,,1.2,1.33,1.59,1.71,2.36,2.78,3.34,4.15,4.17
2008-03-24,0.67,,,1.24,,1.6,1.68,1.84,1.99,2.64,3.04,3.56,4.31,4.33
2008-03-25,1.47,,,1.29,,1.56,1.64,1.79,1.93,2.61,3.0,3.51,4.29,4.3
2008-03-26,1.36,,,1.29,,1.48,1.56,1.71,1.86,2.55,2.96,3.51,4.31,4.33
2008-03-27,1.32,,,1.3,,1.49,1.57,1.73,1.88,2.61,3.02,3.56,4.37,4.38
2008-03-28,1.29,,,1.33,,1.5,1.56,1.67,1.8,2.51,2.91,3.47,4.32,4.33
2008-03-31,1.22,,,1.38,,1.51,1.55,1.62,1.79,2.46,2.88,3.45,4.3,4.3
2008-04-01,1.55,,,1.4,,1.53,1.62,1.8,1.94,2.65,3.04,3.57,4.4,4.4
2008-04-02,1.55,,,1.41,,1.56,1.67,1.88,2.05,2.72,3.09,3.6,4.4,4.38
2008-04-03,1.56,,,1.4,,1.56,1.68,1.91,2.08,2.75,3.11,3.61,4.41,4.4
2008-04-04,1.5,,,1.35,,1.53,1.63,1.83,1.98,2.63,2.99,3.5,4.32,4.32
2008-04-07,1.42,,,1.45,,1.61,1.72,1.95,2.1,2.75,3.09,3.57,4.37,4.36
2008-04-08,1.34,,,1.41,,1.58,1.68,1.87,2.06,2.72,3.08,3.58,4.37,4.37
2008-04-09,1.06,,,1.31,,1.51,1.6,1.77,1.95,2.59,2.97,3.49,4.3,4.31
2008-04-10,0.98,,,1.27,,1.49,1.61,1.84,2.02,2.66,3.05,3.55,4.33,4.34
2008-04-11,0.9,,,1.19,,1.4,1.52,1.76,1.94,2.57,2.97,3.49,4.28,4.3
2008-04-14,0.85,,,1.08,,1.41,1.53,1.78,1.97,2.6,3.0,3.53,4.32,4.35
2008-04-15,0.84,,,1.1,,1.42,1.56,1.84,2.05,2.68,3.08,3.6,4.38,4.42
2008-04-16,0.86,,,1.12,,1.49,1.65,1.98,2.2,2.82,3.21,3.72,4.49,4.54
2008-04-17,0.87,,,1.23,,1.58,1.77,2.13,2.31,2.9,3.27,3.75,4.5,4.54
2008-04-18,0.9,,,1.35,,1.68,1.85,2.19,2.35,2.95,3.29,3.77,4.52,4.51
2008-04-21,0.9,,,1.34,,1.68,1.86,2.2,2.37,2.95,3.28,3.75,4.48,4.48
2008-04-22,0.72,,,1.27,,1.64,1.84,2.24,2.43,2.96,3.29,3.74,4.47,4.46
2008-04-23,0.78,,,1.26,,1.64,1.83,2.22,2.45,2.98,3.32,3.77,4.49,4.49
2008-04-24,0.81,,,1.26,,1.66,1.91,2.41,2.61,3.15,3.44,3.87,4.56,4.56
2008-04-25,0.8,,,1.34,,1.73,1.97,2.44,2.64,3.2,3.49,3.91,4.61,4.61
2008-04-28,0.94,,,1.43,,1.74,1.95,2.36,2.58,3.14,3.44,3.86,4.57,4.57
2008-04-29,1.28,,,1.46,,1.74,1.94,2.35,2.55,3.11,3.42,3.85,4.56,4.55
2008-04-30,1.17,,,1.43,,1.64,1.85,2.29,2.49,3.03,3.34,3.77,4.49,4.49
2008-05-01,1.23,,,1.45,,1.73,1.94,2.37,2.53,3.06,3.36,3.78,4.49,4.49
2008-05-02,1.25,,,1.5,,1.72,1.97,2.47,2.64,3.18,3.48,3.89,4.57,4.57
2008-05-05,1.34,,,1.53,,1.76,1.98,2.42,2.62,3.14,3.45,3.88,4.58,4.58
2008-05-06,1.53,,,1.63,,1.76,1.96,2.38,2.62,3.15,3.51,3.93,4.64,4.64
2008-05-07,1.57,,,1.67,,1.75,1.94,2.31,2.56,3.09,3.45,3.87,4.61,4.61
2008-05-08,1.55,,,1.66,,1.74,1.91,2.25,2.47,2.99,3.34,3.79,4.55,4.5
2008-05-09,1.6,,,1.69,,1.74,1.91,2.25,2.5,2.98,3.33,3.77,4.52,4.53
2008-05-12,1.73,,,1.77,,1.87,2.01,2.3,2.54,3.0,3.34,3.78,4.52,4.53
2008-05-13,1.86,,,1.83,,1.89,2.08,2.47,2.7,3.17,3.49,3.9,4.61,4.62
2008-05-14,1.86,,,1.82,,1.9,2.11,2.53,2.78,3.22,3.5,3.92,4.63,4.63
2008-05-15,1.84,,,1.83,,1.9,2.08,2.45,2.7,3.1,3.39,3.83,4.55,4.56
2008-05-16,1.85,,,1.84,,1.91,2.09,2.47,2.71,3.12,3.43,3.85,4.57,4.58
2008-05-19,1.93,,,1.82,,1.89,2.07,2.42,2.67,3.09,3.4,3.83,4.55,4.56
2008-05-20,1.97,,,1.86,,1.9,2.05,2.34,2.58,3.02,3.35,3.78,4.52,4.53
2008-05-21,1.95,,,1.86,,1.9,2.07,2.41,2.68,3.09,3.38,3.81,4.53,4.55
2008-05-22,1.97,,,1.86,,1.95,2.15,2.56,2.83,3.24,3.52,3.92,4.62,4.63
2008-05-23,1.92,,,1.86,,1.94,2.11,2.46,2.73,3.15,3.43,3.85,4.56,4.57
2008-05-27,1.91,,,1.89,,1.94,2.15,2.55,2.82,3.25,3.52,3.93,4.65,4.65
2008-05-28,2.07,,,1.89,,2.0,2.21,2.62,2.93,3.36,3.63,4.03,4.72,4.71
2008-05-29,2.02,,,1.9,,1.93,2.16,2.67,2.94,3.41,3.68,4.08,4.77,4.76
2008-05-30,1.98,,,1.89,,2.01,2.22,2.66,2.93,3.41,3.68,4.06,4.74,4.72
2008-06-02,1.94,,,1.85,,1.99,2.17,2.51,2.82,3.28,3.56,3.98,4.69,4.68
2008-06-03,1.96,,,1.85,,2.0,2.14,2.45,2.75,3.21,3.5,3.92,4.64,4.63
2008-06-04,1.85,,,1.84,,1.99,2.14,2.47,2.78,3.26,3.55,3.98,4.72,4.71
2008-06-05,1.79,,,1.85,,2.0,2.15,2.52,2.84,3.34,3.63,4.06,4.77,4.75
2008-06-06,1.75,,,1.85,,2.0,2.12,2.4,2.73,3.2,3.5,3.94,4.67,4.65
2008-06-09,1.8,,,1.89,,2.12,2.29,2.73,3.03,3.41,3.65,4.02,4.68,4.64
2008-06-10,2.0,,,2.02,,2.24,2.53,2.91,3.2,3.54,3.77,4.11,4.76,4.7
2008-06-11,1.91,,,1.96,,2.18,2.47,2.83,3.16,3.49,3.73,4.1,4.76,4.72
2008-06-12,1.92,,,2.0,,2.28,2.62,3.03,3.35,3.68,3.9,4.23,4.83,4.77
2008-06-13,1.86,,,1.99,,2.3,2.64,3.05,3.38,3.73,3.95,4.27,4.86,4.79
2008-06-16,1.89,,,2.07,,2.42,2.68,3.02,3.33,3.73,3.94,4.25,4.84,4.77
2008-06-17,1.82,,,1.99,,2.33,2.58,2.94,3.25,3.66,3.89,4.23,4.85,4.78
2008-06-18,1.7,,,1.93,,2.29,2.53,2.89,3.19,3.57,3.81,4.16,4.77,4.72
2008-06-19,1.59,,,1.91,,2.29,2.58,2.99,3.28,3.67,3.89,4.22,4.82,4.76
2008-06-20,1.49,,,1.87,,2.23,2.49,2.88,3.17,3.57,3.81,4.16,4.76,4.71
2008-06-23,1.55,,,1.87,,2.31,2.57,2.98,3.27,3.65,3.87,4.19,4.77,4.71
2008-06-24,1.58,,,1.83,,2.25,2.53,2.87,3.14,3.52,3.76,4.1,4.7,4.65
2008-06-25,1.49,,,1.81,,2.22,2.48,2.82,3.11,3.54,3.78,4.12,4.72,4.65
2008-06-26,1.42,,,1.74,,2.16,2.39,2.68,2.97,3.44,3.69,4.07,4.67,4.62
2008-06-27,1.29,,,1.68,,2.12,2.35,2.65,2.92,3.36,3.62,3.99,4.58,4.53
2008-06-30,1.6,,,1.9,,2.17,2.36,2.63,2.91,3.34,3.61,3.99,4.59,4.53
2008-07-01,1.92,,,1.87,,2.13,2.38,2.63,2.9,3.33,3.62,4.01,4.6,4.55
2008-07-02,1.87,,,1.82,,2.1,2.35,2.6,2.87,3.31,3.6,3.99,4.57,4.51
2008-07-03,1.86,,,1.84,,2.09,2.3,2.54,2.82,3.28,3.59,3.99,4.58,4.53
2008-07-07,1.8,,,1.87,,2.1,2.26,2.47,2.78,3.23,3.53,3.95,4.55,4.51
2008-07-08,1.86,,,1.86,,2.09,2.26,2.47,2.78,3.19,3.49,3.91,4.51,4.46
2008-07-09,1.82,,,1.82,,2.05,2.21,2.41,2.71,3.11,3.42,3.85,4.47,4.42
2008-07-10,1.48,,,1.67,,2.01,2.2,2.44,2.72,3.1,3.4,3.83,4.47,4.42
2008-07-11,1.38,,,1.62,,2.02,2.3,2.59,2.88,3.27,3.55,3.96,4.57,4.52
2008-07-14,1.41,,,1.52,,1.95,2.23,2.47,2.79,3.2,3.49,3.9,4.52,4.47
2008-07-15,1.49,,,1.39,,1.9,2.15,2.39,2.7,3.12,3.43,3.87,4.52,4.48
2008-07-16,1.36,,,1.37,,1.89,2.16,2.44,2.75,3.2,3.52,3.97,4.64,4.59
2008-07-17,1.31,,,1.43,,1.92,2.26,2.58,2.89,3.35,3.65,4.07,4.7,4.65
2008-07-18,1.28,,,1.48,,1.91,2.26,2.66,2.97,3.42,3.71,4.11,4.71,4.66
2008-07-21,1.32,,,1.48,,1.93,2.3,2.66,2.97,3.41,3.69,4.09,4.69,4.64
2008-07-22,1.5,,,1.55,,1.95,2.33,2.74,3.05,3.48,3.75,4.14,4.73,4.67
2008-07-23,1.59,,,1.59,,1.91,2.4,2.81,3.1,3.51,3.77,4.16,4.76,4.69
2008-07-24,1.69,,,1.65,,1.9,2.26,2.61,2.92,3.37,3.64,4.03,4.66,4.6
2008-07-25,1.72,,,1.75,,1.95,2.35,2.7,3.01,3.45,3.73,4.13,4.75,4.69
2008-07-28,1.68,,,1.73,,1.92,2.28,2.59,2.9,3.34,3.64,4.06,4.69,4.63
2008-07-29,1.73,,,1.72,,1.96,2.36,2.65,2.95,3.39,3.68,4.09,4.7,4.64
2008-07-30,1.66,,,1.7,,1.9,2.33,2.64,2.93,3.36,3.65,4.07,4.69,4.64
2008-07-31,1.55,,,1.68,,1.89,2.27,2.52,2.81,3.25,3.56,3.99,4.63,4.59
2008-08-01,1.52,,,1.66,,1.88,2.25,2.51,2.79,3.23,3.54,3.97,4.61,4.57
2008-08-04,1.61,,,1.75,,1.97,2.27,2.53,2.81,3.23,3.55,3.98,4.62,4.58
2008-08-05,1.73,,,1.75,,1.97,2.26,2.54,2.83,3.28,3.6,4.04,4.67,4.63
2008-08-06,1.53,,,1.64,,1.92,2.26,2.56,2.85,3.3,3.62,4.06,4.71,4.68
2008-08-07,1.53,,,1.66,,1.92,2.17,2.43,2.72,3.16,3.48,3.92,4.58,4.56
